order_detail_id,order_id,product_id,quantity,discount_pct,shipping_cost
820,1236,40,2,5.0,204.23
821,1237,24,7,20.0,104.89
822,1238,4,5,0.0,237.26
823,1238,40,2,0.0,186.79
824,1238,18,7,0.0,64.42
825,1238,34,4,10.0,163.82
826,1238,3,3,10.0,192.31
827,1238,5,7,15.0,44.27
828,1239,37,3,10.0,112.36
829,1239,23,6,15.0,56.38
830,1239,30,8,0.0,227.57
831,1239,28,6,20.0,105.5
832,1239,7,7,20.0,186.95
833,1239,11,4,10.0,145.49
834,1240,36,8,5.0,20.04
835,1240,17,1,0.0,157.03
836,1240,24,3,0.0,21.51
837,1240,29,4,0.0,216.82
838,1241,18,3,0.0,28.68
839,1242,10,6,10.0,77.47
840,1242,9,5,20.0,89.07
841,1242,17,7,10.0,231.11
842,1243,5,2,10.0,167.72
843,1243,21,1,15.0,205.92
844,1243,31,7,0.0,199.43
845,1243,12,6,0.0,222.35
846,1243,32,7,5.0,233.96
847,1243,37,2,20.0,197.19
848,1244,42,5,10.0,29.47
849,1244,39,3,0.0,135.55
850,1244,1,4,0.0,31.62
851,1244,41,7,5.0,193.15
852,1244,25,2,0.0,119.35
853,1244,4,7,0.0,50.4
854,1245,31,1,10.0,111.81
855,1246,26,7,20.0,180.51
856,1247,31,4,5.0,110.92
857,1247,36,4,10.0,161.68
858,1248,34,6,15.0,232.55
859,1248,16,2,0.0,174.5
860,1248,43,7,0.0,100.11
861,1248,5,6,0.0,156.59
862,1248,18,1,20.0,90.11
863,1248,28,6,10.0,208.96
864,1249,40,4,0.0,177.63
865,1249,10,3,20.0,187.55
866,1249,29,2,0.0,190.1
867,1249,3,4,10.0,233.15
868,1250,1,5,5.0,128.37
869,1250,22,6,0.0,190.2
870,1250,8,4,0.0,145.68
871,1251,36,3,15.0,180.71
872,1251,31,1,5.0,154.09
873,1251,40,1,0.0,59.17
874,1252,13,1,5.0,170.59
875,1252,40,1,0.0,109.39
876,1252,18,5,15.0,215.98
877,1253,24,7,10.0,244.62
878,1253,7,2,0.0,131.47
879,1253,2,2,0.0,65.74
880,1253,19,8,10.0,233.06
881,1253,25,1,0.0,76.9
882,1253,15,5,0.0,132.68
883,1254,11,4,10.0,83.45
884,1254,2,1,15.0,79.27
885,1254,23,7,20.0,247.78
886,1254,42,5,0.0,54.89
887,1254,41,7,15.0,51.57
888,1254,20,7,10.0,240.94
889,1255,41,3,5.0,243.22
890,1255,44,6,5.0,144.71
891,1255,15,4,15.0,51.87
892,1255,27,4,20.0,51.77
893,1255,16,3,5.0,249.01
894,1256,42,3,0.0,35.6
895,1256,37,2,0.0,93.05
896,1257,2,7,5.0,89.77
897,1257,21,5,0.0,199.19
898,1258,9,3,0.0,195.36
899,1259,40,4,0.0,178.1
900,1259,18,6,0.0,178.27
901,1259,39,8,0.0,135.53
902,1259,37,8,15.0,169.4
903,1259,15,3,20.0,109.12
904,1260,9,1,5.0,195.84
905,1260,11,1,0.0,238.55
906,1260,13,4,15.0,174.41
907,1260,15,4,20.0,67.05
908,1261,29,8,15.0,94.73
909,1261,40,8,0.0,118.34
910,1262,39,7,15.0,91.97
911,1263,37,1,10.0,45.14
912,1263,39,8,20.0,221.89
913,1263,35,4,10.0,143.71
914,1263,34,1,10.0,109.1
915,1263,42,1,0.0,86.97
916,1264,20,7,0.0,161.02
917,1264,19,1,15.0,138.9
918,1264,30,3,5.0,210.88
919,1264,11,8,0.0,186.21
920,1265,12,3,5.0,115.12
921,1266,2,4,5.0,40.74
922,1266,12,6,15.0,169.17
923,1266,30,3,15.0,188.65
924,1266,38,2,0.0,182.43
925,1267,24,7,10.0,107.54
926,1267,6,3,0.0,150.06
927,1267,34,3,0.0,219.83
928,1267,25,3,20.0,183.77
929,1267,33,7,0.0,91.19
930,1267,11,8,0.0,164.08
931,1268,9,4,0.0,163.19
932,1269,1,8,10.0,205.71
933,1269,30,8,0.0,69.88
934,1269,32,8,5.0,114.33
935,1270,39,1,0.0,222.9
936,1271,40,4,0.0,62.51
937,1271,41,1,15.0,100.27
938,1271,36,3,20.0,27.46
939,1272,39,2,5.0,248.56
940,1272,20,3,15.0,85.41
941,1272,22,3,5.0,192.35
942,1272,6,6,0.0,41.42
943,1272,4,5,0.0,104.77
944,1273,5,8,0.0,48.07
945,1273,28,5,0.0,141.22
946,1273,36,4,15.0,68.08
947,1273,19,1,0.0,151.41
948,1274,34,6,0.0,140.84
949,1274,6,6,0.0,161.29
950,1274,31,8,10.0,187.71
951,1274,39,8,5.0,205.84
952,1274,19,4,15.0,86.81
953,1274,28,4,0.0,47.19
954,1275,41,7,5.0,30.46
955,1275,8,6,10.0,205.39
956,1275,14,4,0.0,167.34
957,1275,40,5,0.0,201.74
958,1276,20,6,20.0,21.41
959,1276,33,6,0.0,111.09
960,1276,36,1,20.0,60.39
961,1277,22,8,20.0,28.18
962,1277,44,3,5.0,55.74
963,1277,31,8,20.0,143.5
964,1278,30,5,10.0,186.74
965,1278,27,6,10.0,143.25
966,1278,4,4,10.0,177.66
967,1279,5,1,0.0,246.23
968,1279,10,3,10.0,159.31
969,1279,18,3,10.0,46.87
970,1280,21,7,0.0,134.32
971,1280,3,4,0.0,123.94
972,1280,18,5,0.0,140.77
973,1281,8,1,20.0,66.48
974,1281,24,2,5.0,136.38
975,1282,33,8,15.0,220.99
976,1282,10,5,20.0,95.29
977,1282,13,2,20.0,245.92
978,1282,22,3,0.0,186.65
979,1283,25,5,0.0,178.02
980,1283,34,2,0.0,127.38
981,1283,8,1,0.0,139.73
982,1283,1,5,0.0,152.84
983,1284,41,4,0.0,85.91
984,1284,14,6,20.0,121.46
985,1284,21,2,0.0,54.34
986,1285,8,2,0.0,144.78
987,1285,1,6,0.0,52.56
988,1285,40,5,10.0,76.31
989,1286,20,6,10.0,122.04
990,1287,2,1,0.0,108.23
991,1287,31,2,5.0,110.14
992,1288,39,5,0.0,208.01
993,1288,38,2,20.0,195.82
994,1288,41,3,0.0,206.96
995,1288,29,8,0.0,124.78
996,1288,40,8,5.0,73.29
997,1288,23,4,0.0,218.05
998,1289,17,6,20.0,217.98
999,1289,24,6,5.0,132.13
1000,1289,26,2,5.0,45.96
1001,1289,12,8,5.0,214.53
1002,1289,43,5,20.0,100.18
1003,1290,9,2,20.0,89.49
1004,1290,33,8,5.0,155.82
1005,1290,7,4,10.0,76.05
1006,1290,26,3,5.0,108.28
1007,1290,21,6,0.0,207.2
1008,1291,28,3,15.0,174.01
1009,1291,37,8,0.0,156.2
1010,1291,22,8,0.0,147.67
1011,1291,35,8,0.0,90.85
1012,1291,16,7,0.0,157.6
1013,1292,39,4,20.0,51.95
1014,1292,25,1,20.0,53.75
1015,1292,21,3,5.0,142.19
1016,1292,32,7,10.0,152.92
1017,1292,4,4,0.0,176.75
1018,1292,6,6,0.0,151.16
1019,1293,20,7,20.0,49.34
1020,1293,28,5,0.0,104.92
1021,1293,23,1,0.0,181.77
1022,1293,6,6,0.0,218.09
1023,1293,38,1,0.0,119.29
1024,1293,1,7,15.0,93.17
1025,1294,26,4,15.0,59.88
1026,1294,25,3,0.0,147.75
1027,1294,28,6,20.0,115.96
1028,1294,35,5,20.0,174.12
1029,1295,1,1,0.0,185.91
1030,1295,5,8,15.0,120.45
1031,1296,6,7,20.0,124.89
1032,1296,9,7,10.0,61.35
1033,1297,28,4,0.0,117.7
1034,1297,36,1,10.0,134.58
1035,1297,29,4,15.0,135.4
1036,1297,25,7,10.0,152.56
1037,1297,23,1,0.0,150.67
1038,1298,24,5,5.0,138.9
1039,1298,8,2,0.0,128.66
1040,1298,38,2,15.0,165.75
1041,1298,31,5,10.0,32.14
1042,1298,6,6,10.0,199.06
1043,1298,10,8,5.0,137.91
1044,1299,37,5,0.0,58.53
1045,1299,22,5,15.0,200.55
1046,1299,27,5,0.0,164.74
1047,1299,23,3,10.0,31.87
1048,1300,40,8,0.0,49.17
1049,1300,2,2,20.0,200.27
1050,1300,19,5,0.0,161.63
1051,1301,17,3,10.0,189.96
1052,1301,1,8,0.0,205.8
1053,1301,8,5,20.0,181.18
1054,1302,12,2,0.0,156.98
1055,1302,34,3,20.0,134.07
1056,1302,3,7,20.0,108.13
1057,1302,22,8,15.0,166.64
1058,1303,37,1,15.0,80.81
1059,1303,23,2,0.0,58.55
1060,1304,31,7,15.0,182.29
1061,1304,20,8,0.0,53.38
1062,1304,35,7,0.0,86.42
1063,1304,15,8,5.0,176.05
1064,1305,44,6,20.0,119.31
1065,1305,3,5,0.0,82.18
1066,1305,7,2,0.0,170.5
1067,1305,35,7,5.0,197.82
1068,1305,41,4,15.0,174.53
1069,1306,34,3,0.0,145.95
1070,1306,22,1,20.0,35.63
1071,1307,7,6,0.0,186.81
1072,1307,34,5,0.0,27.83
1073,1307,44,2,0.0,235.86
1074,1307,29,4,10.0,166.76
1075,1308,8,3,0.0,180.0
1076,1308,6,5,0.0,127.4
1077,1308,39,2,15.0,124.29
1078,1308,9,5,20.0,118.21
1079,1308,25,6,0.0,57.25
1080,1308,37,2,0.0,198.73
1081,1309,25,5,0.0,121.33
1082,1309,22,8,0.0,160.37
1083,1309,4,3,15.0,133.17
1084,1309,17,3,10.0,196.8
1085,1310,40,2,5.0,184.54
1086,1310,42,2,0.0,36.77
1087,1311,17,1,0.0,172.86
1088,1311,29,5,0.0,181.01
1089,1311,2,7,10.0,20.85
1090,1311,32,8,5.0,120.29
1091,1311,10,2,10.0,71.94
1092,1312,31,6,0.0,176.82
1093,1312,8,7,0.0,165.42
1094,1312,37,2,0.0,142.96
1095,1312,35,6,0.0,213.47
1096,1313,42,1,5.0,171.97
1097,1313,13,5,15.0,109.72
1098,1313,12,2,15.0,178.43
1099,1314,6,3,0.0,64.41
1100,1314,41,4,5.0,109.42
1101,1314,29,5,5.0,142.81
1102,1314,13,8,0.0,28.52
1103,1315,22,1,5.0,47.18
1104,1316,43,4,0.0,28.48
1105,1316,34,3,5.0,170.38
1106,1316,30,8,10.0,30.53
1107,1316,35,3,0.0,59.62
1108,1316,10,1,0.0,208.77
1109,1316,38,2,5.0,160.58
1110,1317,5,4,0.0,205.02
1111,1317,7,7,0.0,206.65
1112,1317,8,7,0.0,47.78
1113,1317,32,3,0.0,212.38
1114,1317,39,4,20.0,30.48
1115,1318,22,2,0.0,52.48
1116,1318,5,7,0.0,180.15
1117,1319,11,3,0.0,201.94
1118,1319,29,7,20.0,56.28
1119,1319,16,8,0.0,21.46
1120,1319,38,3,0.0,182.55
1121,1319,3,5,5.0,179.51
1122,1320,9,5,10.0,123.6
1123,1320,14,4,0.0,160.42
1124,1320,10,1,10.0,61.4
1125,1320,41,8,10.0,238.57
1126,1321,20,4,0.0,246.92
1127,1321,23,2,10.0,103.24
1128,1321,27,4,5.0,197.18
1129,1321,1,4,0.0,32.21
1130,1321,36,2,20.0,54.32
1131,1321,16,8,5.0,60.55
1132,1322,3,7,0.0,96.89
1133,1322,4,8,0.0,44.02
1134,1322,42,1,10.0,60.45
1135,1322,24,1,5.0,138.43
1136,1322,19,2,0.0,185.92
1137,1322,14,6,5.0,65.71
1138,1323,21,4,15.0,114.9
1139,1323,15,4,5.0,225.01
1140,1323,8,2,5.0,154.57
1141,1323,44,1,5.0,53.34
1142,1323,43,8,0.0,109.09
1143,1323,7,3,5.0,185.56
1144,1324,23,1,0.0,51.4
1145,1324,18,8,5.0,116.19
1146,1324,13,6,0.0,223.87
1147,1324,22,3,20.0,202.75
1148,1324,9,3,10.0,243.13
1149,1324,3,4,0.0,114.69
1150,1325,32,5,0.0,187.9
1151,1325,14,4,0.0,95.28
1152,1325,38,4,10.0,237.64
1153,1325,31,1,5.0,245.44
1154,1325,30,1,5.0,188.7
1155,1326,3,2,5.0,133.92
1156,1326,28,2,10.0,193.21
1157,1326,34,7,0.0,50.52
1158,1326,26,5,0.0,168.96
1159,1326,31,2,0.0,130.35
1160,1327,11,1,5.0,126.66
1161,1327,30,3,20.0,181.72
1162,1327,37,3,20.0,220.46
1163,1328,30,6,10.0,27.52
1164,1328,41,7,20.0,82.05
1165,1328,1,4,20.0,177.47
1166,1328,43,6,15.0,234.42
1167,1328,5,6,0.0,45.52
1168,1328,25,6,5.0,162.4
1169,1329,24,2,10.0,183.15
1170,1329,12,4,0.0,245.69
1171,1329,42,4,10.0,46.12
1172,1330,38,6,0.0,135.82
1173,1330,14,7,0.0,32.53
1174,1330,15,6,0.0,124.05
1175,1330,21,2,5.0,183.26
1176,1331,35,4,5.0,40.08
1177,1331,19,7,0.0,86.33
1178,1331,29,2,0.0,57.9
1179,1331,40,2,15.0,54.03
1180,1331,24,3,20.0,66.98
1181,1331,5,1,0.0,115.8
1182,1332,35,1,0.0,63.48
1183,1332,9,1,20.0,204.46
1184,1332,31,6,5.0,153.1
1185,1332,23,6,5.0,156.47
1186,1332,27,8,5.0,89.94
1187,1332,29,3,20.0,90.49
1188,1333,15,5,20.0,214.47
1189,1333,31,3,0.0,85.41
1190,1333,24,3,10.0,232.55
1191,1334,35,4,0.0,29.46
1192,1334,19,6,10.0,49.09
1193,1334,12,5,0.0,62.43
1194,1334,42,1,15.0,92.9
1195,1334,10,6,0.0,105.77
1196,1334,11,3,10.0,89.36
1197,1335,26,8,20.0,53.44
1198,1336,21,6,15.0,182.25
1199,1336,10,8,0.0,243.01
1200,1336,1,3,20.0,150.0
1201,1336,35,8,0.0,178.5
1202,1337,31,1,5.0,162.03
1203,1337,3,4,5.0,102.2
1204,1337,9,6,0.0,159.87
1205,1337,36,4,10.0,141.08
1206,1337,8,5,0.0,25.19
1207,1337,20,8,15.0,174.46
1208,1338,33,7,0.0,132.81
1209,1339,39,7,0.0,184.67
1210,1339,33,7,0.0,108.81
1211,1339,4,1,0.0,99.33
1212,1339,43,5,5.0,221.09
1213,1339,24,2,0.0,187.41
1214,1340,27,7,15.0,226.18
1215,1340,29,3,20.0,155.05
1216,1340,19,2,0.0,67.79
1217,1340,11,8,20.0,140.82
1218,1341,5,2,0.0,114.18
1219,1341,38,5,5.0,60.23
1220,1341,25,8,15.0,150.62
1221,1342,13,7,0.0,147.39
1222,1342,12,1,20.0,210.04
1223,1343,20,1,20.0,20.56
1224,1343,32,5,0.0,239.89
1225,1343,36,8,0.0,170.38
1226,1343,30,5,5.0,61.26
1227,1343,15,4,0.0,47.45
1228,1344,32,6,10.0,130.51
1229,1344,5,7,20.0,79.32
1230,1344,39,8,15.0,208.2
1231,1345,33,5,0.0,153.78
1232,1345,37,3,0.0,126.04
1233,1345,2,3,0.0,57.56
1234,1346,24,6,0.0,86.67
1235,1346,27,2,10.0,64.58
1236,1346,41,3,20.0,41.74
1237,1347,35,6,20.0,214.35
1238,1347,21,5,0.0,177.65
1239,1348,24,1,0.0,139.18
1240,1348,7,6,20.0,131.53
1241,1348,35,6,0.0,43.56
1242,1348,38,3,10.0,70.86
1243,1348,23,4,20.0,226.32
1244,1348,10,2,5.0,125.91
1245,1349,8,3,0.0,130.29
1246,1350,24,6,0.0,183.28
1247,1350,9,1,15.0,207.35
1248,1350,29,4,0.0,217.07
1249,1351,15,3,0.0,49.95
1250,1351,20,2,5.0,178.89
1251,1352,5,1,20.0,131.38
1252,1353,3,1,5.0,47.35
1253,1353,13,5,0.0,35.24
1254,1353,7,1,20.0,42.2
1255,1353,43,2,10.0,67.24
1256,1354,12,6,0.0,40.88
1257,1354,43,5,10.0,100.0
1258,1355,33,4,10.0,151.15
1259,1355,40,2,20.0,152.97
1260,1356,34,4,15.0,64.06
1261,1357,11,2,0.0,231.71
1262,1357,35,8,0.0,180.57
1263,1357,1,3,5.0,174.91
1264,1358,12,6,5.0,117.54
1265,1359,15,2,10.0,51.26
1266,1359,27,6,15.0,86.3
1267,1359,8,1,0.0,95.47
1268,1359,21,2,5.0,85.23
1269,1359,30,5,15.0,244.52
1270,1360,15,7,0.0,217.06
1271,1360,36,8,15.0,104.51
1272,1360,27,1,15.0,133.08
1273,1360,19,2,5.0,120.75
1274,1361,44,2,15.0,232.82
1275,1361,6,3,0.0,103.65
1276,1361,8,4,0.0,66.06
1277,1361,10,7,0.0,73.56
1278,1361,26,7,15.0,134.8
1279,1361,40,5,20.0,201.58
1280,1362,26,5,0.0,196.64
1281,1362,23,2,0.0,77.66
1282,1362,31,8,0.0,164.53
1283,1362,39,3,0.0,42.91
1284,1362,44,1,20.0,35.69
1285,1362,32,1,0.0,108.01
1286,1363,21,2,15.0,192.87
1287,1363,10,8,20.0,127.19
1288,1363,20,5,15.0,134.52
1289,1363,40,5,10.0,99.03
1290,1363,41,1,20.0,27.27
1291,1363,7,7,0.0,108.23
1292,1364,25,1,0.0,60.68
1293,1364,29,5,15.0,57.75
1294,1364,30,7,0.0,91.87
1295,1365,32,8,15.0,147.37
1296,1365,8,8,5.0,149.32
1297,1365,37,3,10.0,32.82
1298,1365,44,5,5.0,155.94
1299,1366,40,6,0.0,26.47
1300,1366,44,1,0.0,212.49
1301,1366,23,6,20.0,190.67
1302,1366,19,1,20.0,225.01
1303,1367,25,6,0.0,114.74
1304,1367,7,1,15.0,76.17
1305,1367,28,4,15.0,91.78
1306,1368,5,5,0.0,97.65
1307,1369,35,6,0.0,126.01
1308,1370,37,1,15.0,128.03
1309,1370,33,1,0.0,106.88
1310,1370,27,7,0.0,151.68
1311,1370,18,8,0.0,178.9
1312,1371,22,6,0.0,161.41
1313,1371,32,6,5.0,66.4
1314,1372,5,5,10.0,112.47
1315,1372,35,4,10.0,190.86
1316,1372,14,2,15.0,214.16
1317,1372,19,2,10.0,97.47
1318,1372,17,2,10.0,204.27
1319,1372,4,8,5.0,68.24
1320,1373,42,5,10.0,204.95
1321,1374,43,7,5.0,77.79
1322,1374,35,8,15.0,195.59
1323,1374,21,3,0.0,164.4
1324,1374,13,3,10.0,134.82
1325,1375,30,1,10.0,66.15
1326,1375,18,8,0.0,75.29
1327,1375,41,5,20.0,120.14
1328,1375,35,6,20.0,210.95
1329,1375,40,2,15.0,66.82
1330,1375,28,7,0.0,209.45
1331,1376,11,2,0.0,64.14
1332,1376,17,4,20.0,210.26
1333,1376,39,8,5.0,148.76
1334,1376,16,7,5.0,168.79
1335,1376,26,1,0.0,56.65
1336,1376,41,3,0.0,79.43
1337,1377,43,1,15.0,131.74
1338,1377,36,1,0.0,217.7
1339,1377,12,2,0.0,158.37
1340,1378,27,6,15.0,171.21
1341,1379,26,3,0.0,45.74
1342,1380,33,8,0.0,74.76
1343,1380,8,2,20.0,205.54
1344,1380,34,6,20.0,154.4
1345,1380,38,7,20.0,192.13
1346,1380,42,4,5.0,70.14
1347,1380,17,2,0.0,69.24
1348,1381,29,1,5.0,142.7
1349,1381,27,2,0.0,145.52
1350,1381,17,8,15.0,76.66
1351,1382,10,6,20.0,90.88
1352,1382,24,1,20.0,190.07
1353,1382,31,1,15.0,231.02
1354,1383,16,2,10.0,219.4
1355,1383,17,8,5.0,21.81
1356,1383,36,7,0.0,89.2
1357,1383,25,4,0.0,68.39
1358,1383,20,3,5.0,165.21
1359,1383,24,7,20.0,27.79
1360,1384,32,8,15.0,114.98
1361,1385,28,5,10.0,35.26
1362,1385,7,7,10.0,187.72
1363,1385,11,6,5.0,179.9
1364,1386,42,3,15.0,121.98
1365,1387,9,2,0.0,56.3
1366,1387,1,3,20.0,156.62
1367,1387,26,7,20.0,236.07
1368,1387,13,8,5.0,220.91
1369,1387,20,3,0.0,59.9
1370,1387,21,6,20.0,84.81
1371,1388,27,6,0.0,110.5
1372,1389,37,4,0.0,244.05
1373,1389,15,4,0.0,181.29
1374,1389,2,3,0.0,112.24
1375,1389,36,7,10.0,79.84
1376,1390,24,3,10.0,46.99
1377,1391,34,4,0.0,237.59
1378,1391,28,5,0.0,191.68
1379,1391,30,7,0.0,119.2
1380,1391,32,4,10.0,69.58
1381,1391,8,5,15.0,175.75
1382,1391,15,7,0.0,113.96
1383,1392,2,5,0.0,162.07
1384,1392,19,4,0.0,154.07
1385,1393,30,7,15.0,68.81
1386,1393,6,7,15.0,117.36
1387,1393,1,5,0.0,41.91
1388,1393,31,1,0.0,96.56
1389,1393,9,4,5.0,228.89
1390,1393,21,1,0.0,78.34
1391,1394,25,3,10.0,29.46
1392,1394,20,3,0.0,59.07
1393,1394,26,8,0.0,221.92
1394,1394,43,3,0.0,92.98
1395,1394,24,7,0.0,79.89
1396,1395,3,5,15.0,102.94
1397,1395,9,7,0.0,227.64
1398,1395,32,5,10.0,210.81
1399,1396,34,3,0.0,189.48
1400,1396,21,8,20.0,238.51
1401,1396,28,8,0.0,63.45
1402,1397,15,3,0.0,128.16
1403,1398,30,2,5.0,29.38
1404,1398,28,6,15.0,149.0
1405,1399,32,2,0.0,219.68
1406,1399,8,3,20.0,58.71
1407,1399,10,5,10.0,224.91
1408,1399,23,4,10.0,249.54
1409,1400,34,3,5.0,231.7
1410,1401,32,2,0.0,25.97
1411,1401,44,2,5.0,105.92
1412,1402,21,3,0.0,38.64
1413,1403,43,1,0.0,243.05
1414,1403,31,8,0.0,237.91
1415,1403,30,3,0.0,218.55
1416,1403,41,5,0.0,203.57
1417,1403,18,2,10.0,238.94
1418,1403,39,7,0.0,111.74
1419,1404,16,2,0.0,216.04
1420,1404,26,3,5.0,199.28
1421,1405,42,5,5.0,204.25
1422,1405,10,5,15.0,158.81
1423,1405,8,6,15.0,42.11
1424,1406,33,8,5.0,129.58
1425,1406,13,7,0.0,193.99
1426,1406,32,6,10.0,62.86
1427,1407,28,4,15.0,177.83
1428,1407,6,3,5.0,141.27
1429,1407,3,2,0.0,127.69
1430,1407,33,2,20.0,129.85
1431,1407,22,3,0.0,177.39
1432,1407,30,5,20.0,77.19
1433,1408,19,2,0.0,138.09
1434,1408,37,7,5.0,41.73
1435,1408,4,5,0.0,78.62
1436,1408,36,2,20.0,135.79
1437,1409,43,8,0.0,200.82
1438,1410,3,6,10.0,186.54
1439,1410,6,8,10.0,205.8
1440,1410,27,6,20.0,206.3
1441,1410,20,4,0.0,37.99
1442,1411,17,1,0.0,110.83
1443,1411,44,1,0.0,170.83
1444,1411,7,8,15.0,113.17
1445,1411,28,8,0.0,162.25
1446,1411,35,6,15.0,174.97
1447,1412,44,1,0.0,45.74
1448,1412,26,1,15.0,243.22
1449,1412,20,1,0.0,130.66
1450,1412,6,3,15.0,75.61
1451,1412,9,4,0.0,89.21
1452,1412,40,8,0.0,129.02
1453,1413,8,3,0.0,189.92
1454,1414,32,4,0.0,87.81
1455,1414,31,7,0.0,96.79
1456,1414,2,2,15.0,214.95
1457,1414,29,7,5.0,215.18
1458,1415,38,7,5.0,138.07
1459,1415,39,8,0.0,184.29
1460,1415,36,1,5.0,152.57
1461,1415,19,2,0.0,225.36
1462,1415,3,7,5.0,46.9
1463,1415,32,6,5.0,180.43
1464,1416,11,5,15.0,64.21
1465,1417,29,4,10.0,229.09
1466,1417,15,6,10.0,216.29
1467,1417,33,8,0.0,223.13
1468,1418,25,4,0.0,178.86
1469,1418,27,2,15.0,131.06
1470,1418,42,3,0.0,55.95
1471,1418,24,8,0.0,202.5
1472,1418,31,8,0.0,73.99
1473,1418,11,1,0.0,102.52
1474,1419,23,3,20.0,217.68
1475,1419,44,1,20.0,34.64
1476,1419,11,7,0.0,162.04
1477,1420,36,4,5.0,79.3
1478,1421,23,5,0.0,216.28
1479,1421,3,2,15.0,31.6
1480,1421,36,8,20.0,125.14
1481,1422,7,2,20.0,149.37
1482,1423,7,6,0.0,187.52
1483,1423,11,8,20.0,136.36
1484,1423,41,2,0.0,168.83
1485,1423,8,6,20.0,51.69
1486,1423,14,4,5.0,243.02
1487,1424,16,8,0.0,85.95
1488,1425,6,6,15.0,193.61
1489,1425,18,6,15.0,172.95
1490,1426,34,4,0.0,204.41
1491,1426,27,7,5.0,226.56
1492,1427,44,1,15.0,205.44
1493,1427,24,2,0.0,97.81
1494,1427,2,7,20.0,57.79
1495,1427,29,1,5.0,194.61
1496,1427,10,3,10.0,33.3
1497,1428,43,5,15.0,190.82
1498,1428,34,6,0.0,210.21
1499,1428,19,3,15.0,112.91
1500,1428,27,4,10.0,163.6
1501,1428,26,8,15.0,99.41
1502,1428,36,7,20.0,65.38
1503,1429,6,6,5.0,186.77
1504,1429,3,3,10.0,248.14
1505,1429,35,5,0.0,41.35
1506,1430,20,1,0.0,224.77
1507,1430,34,5,0.0,211.41
1508,1430,22,5,15.0,117.23
1509,1430,41,2,15.0,33.79
1510,1430,11,6,0.0,164.21
1511,1431,8,2,5.0,88.53
1512,1431,4,1,5.0,97.97
1513,1431,42,4,20.0,191.52
1514,1432,37,4,0.0,88.82
1515,1432,41,3,15.0,106.86
1516,1432,43,4,0.0,95.4
1517,1432,35,4,20.0,199.07
1518,1432,39,8,0.0,53.71
1519,1433,27,3,5.0,69.4
1520,1433,6,2,0.0,175.67
1521,1433,4,7,10.0,148.56
1522,1433,28,7,20.0,80.65
1523,1434,41,7,20.0,57.45
1524,1434,28,3,5.0,183.56
1525,1434,29,3,15.0,138.03
1526,1434,32,2,15.0,68.91
1527,1435,3,2,10.0,216.03
1528,1435,11,2,0.0,105.0
1529,1435,36,5,0.0,140.24
1530,1435,24,2,0.0,90.13
1531,1436,20,1,20.0,52.86
1532,1436,19,7,0.0,235.47
1533,1436,32,5,0.0,69.58
1534,1437,32,1,5.0,130.67
1535,1437,1,5,10.0,124.05
1536,1437,8,6,20.0,106.78
1537,1437,36,3,20.0,51.86
1538,1437,23,8,20.0,123.48
1539,1437,5,8,0.0,219.26
1540,1438,6,7,5.0,73.55
1541,1438,40,7,0.0,144.43
1542,1438,43,8,15.0,83.8
1543,1439,11,1,10.0,164.93
1544,1440,20,4,10.0,144.62
1545,1440,36,1,10.0,140.0
1546,1440,42,8,10.0,226.28
1547,1440,8,2,15.0,235.32
1548,1440,43,3,0.0,83.24
1549,1440,6,4,0.0,210.83
1550,1441,29,7,10.0,30.35
1551,1441,6,1,0.0,120.51
1552,1441,35,7,0.0,217.72
1553,1441,39,6,5.0,79.15
1554,1441,21,2,0.0,144.61
1555,1442,10,2,0.0,90.56
1556,1442,12,7,15.0,58.91
1557,1442,17,6,0.0,26.25
1558,1443,20,7,0.0,93.61
1559,1444,21,1,0.0,75.11
1560,1444,17,4,5.0,136.98
1561,1444,25,7,0.0,81.94
1562,1444,8,6,5.0,147.22
1563,1445,31,1,5.0,165.71
1564,1446,18,2,0.0,195.49
1565,1447,9,4,20.0,242.62
1566,1447,20,6,10.0,246.62
1567,1447,37,4,10.0,239.1
1568,1447,27,8,0.0,20.23
1569,1447,29,8,20.0,162.77
1570,1447,6,3,0.0,33.84
1571,1448,18,7,0.0,213.76
1572,1448,39,4,10.0,213.36
1573,1448,17,5,0.0,57.13
1574,1448,44,2,0.0,40.63
1575,1449,8,6,15.0,237.44
1576,1449,9,5,20.0,182.78
1577,1449,36,5,0.0,172.32
1578,1449,18,6,0.0,68.44
1579,1449,28,6,0.0,230.22
1580,1449,14,3,15.0,232.12
1581,1450,31,8,20.0,110.34
1582,1450,1,2,20.0,221.65
1583,1450,44,2,10.0,27.12
1584,1450,12,8,15.0,48.39
1585,1450,27,7,20.0,158.3
1586,1451,12,6,0.0,122.25
1587,1451,1,4,15.0,24.55
1588,1451,8,5,15.0,231.92
1589,1451,30,6,0.0,40.69
1590,1452,41,1,0.0,133.35
1591,1452,20,4,0.0,65.1
1592,1452,15,7,0.0,220.08
1593,1452,32,8,0.0,146.91
1594,1452,24,3,0.0,155.28
1595,1453,5,5,0.0,214.96
1596,1453,9,1,15.0,175.88
1597,1453,17,5,15.0,148.83
1598,1453,37,8,0.0,235.71
1599,1453,15,1,20.0,235.91
1600,1453,34,7,20.0,248.87
1601,1454,8,8,5.0,103.14
1602,1454,44,1,15.0,71.65
1603,1454,34,5,5.0,142.45
1604,1455,1,6,0.0,222.42
1605,1455,26,1,15.0,71.89
